,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
24609,26,260095,1,0,No Obstruction Noted
24610,26,260097,1,0,No Obstruction Noted
24611,26,260123,1,0,No Obstruction Noted
24612,26,260099,1,0,No Obstruction Noted
24613,26,260100,1,0,No Obstruction Noted
24614,26,260101,1,0,No Obstruction Noted
24615,26,260102,1,0,No Obstruction Noted
24616,26,260103,1,0,No Obstruction Noted
24617,26,260104,1,0,No Obstruction Noted
24618,26,260105,1,0,No Obstruction Noted
24619,26,260106,1,0,No Obstruction Noted
24620,26,260149,1,0,No Obstruction Noted
24621,26,260141,1,0,No Obstruction Noted
24622,26,260142,1,0,No Obstruction Noted
24623,26,260143,1,0,No Obstruction Noted
24624,26,260144,1,0,No Obstruction Noted
24625,26,260145,1,0,No Obstruction Noted
24626,26,260146,1,0,No Obstruction Noted
24627,26,260148,1,0,No Obstruction Noted
24628,26,260140,1,0,No Obstruction Noted
24629,26,260150,1,0,No Obstruction Noted
24630,26,260151,1,0,No Obstruction Noted
24631,26,260152,1,0,No Obstruction Noted
24632,26,260153,1,0,No Obstruction Noted
24633,26,260154,1,0,No Obstruction Noted
24634,26,260155,1,0,No Obstruction Noted
24635,26,260156,1,0,No Obstruction Noted
24636,26,260124,1,0,No Obstruction Noted
24637,26,260125,1,0,No Obstruction Noted
24638,26,260126,1,0,No Obstruction Noted
24639,26,260127,1,0,No Obstruction Noted
24640,26,260128,1,0,No Obstruction Noted
24641,26,260129,1,0,No Obstruction Noted
24642,26,260130,1,0,No Obstruction Noted
24643,26,260089,1,0,No Obstruction Noted
24644,26,260131,1,0,No Obstruction Noted
24645,26,260132,1,0,No Obstruction Noted
24646,26,260133,1,0,No Obstruction Noted
24647,26,260135,1,0,No Obstruction Noted
24648,26,260136,1,0,No Obstruction Noted
24649,26,260137,1,0,No Obstruction Noted
24650,26,260138,1,0,No Obstruction Noted
24651,26,260139,1,0,No Obstruction Noted
24652,26,260050,1,0,No Obstruction Noted
24653,26,260051,1,0,No Obstruction Noted
24654,26,260052,1,0,No Obstruction Noted
24655,26,260053,1,0,No Obstruction Noted
24656,26,260054,1,0,No Obstruction Noted
24657,26,260055,1,0,No Obstruction Noted
24658,26,260049,1,0,No Obstruction Noted
24659,26,260056,1,0,No Obstruction Noted
24660,26,260057,1,0,No Obstruction Noted
24661,26,260058,1,0,No Obstruction Noted
24662,26,260059,1,0,No Obstruction Noted
24663,26,260060,1,0,No Obstruction Noted
24664,26,260042,1,0,No Obstruction Noted
24665,26,260035,1,0,No Obstruction Noted
24666,26,260036,1,0,No Obstruction Noted
24667,26,260037,1,0,No Obstruction Noted
24668,26,260038,1,0,No Obstruction Noted
24669,26,260039,1,0,No Obstruction Noted
24670,26,260040,1,0,No Obstruction Noted
24671,26,260041,1,0,No Obstruction Noted
24672,26,260061,1,0,No Obstruction Noted
24673,26,260043,1,0,No Obstruction Noted
24674,26,260044,1,0,No Obstruction Noted
24675,26,260045,1,0,No Obstruction Noted
24676,26,260046,1,0,No Obstruction Noted
24677,26,260047,1,0,No Obstruction Noted
24678,26,260048,1,0,No Obstruction Noted
24679,26,260082,1,0,No Obstruction Noted
24680,26,260078,1,0,No Obstruction Noted
24681,26,260079,1,0,No Obstruction Noted
24682,26,260080,1,0,No Obstruction Noted
24683,26,260081,1,0,No Obstruction Noted
24684,26,260077,1,0,No Obstruction Noted
24685,26,260083,1,0,No Obstruction Noted
24686,26,260084,1,0,No Obstruction Noted
24687,26,260085,1,0,No Obstruction Noted
24688,26,260086,1,0,No Obstruction Noted
24689,26,260087,1,0,No Obstruction Noted
24690,26,260088,1,0,No Obstruction Noted
24691,26,260062,1,0,No Obstruction Noted
24692,26,260064,1,0,No Obstruction Noted
24693,26,260065,1,0,No Obstruction Noted
24694,26,260066,1,0,No Obstruction Noted
24695,26,260067,1,0,No Obstruction Noted
24696,26,260068,1,0,No Obstruction Noted
24697,26,260069,1,0,No Obstruction Noted
24698,26,260070,1,0,No Obstruction Noted
24699,26,260072,1,0,No Obstruction Noted
24700,26,260073,1,0,No Obstruction Noted
24701,26,260074,1,0,No Obstruction Noted
24702,26,260075,1,0,No Obstruction Noted
24703,26,260076,1,0,No Obstruction Noted
24704,26,260031,1,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
24705,26,260724,1,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
24706,26,260898,1,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
24707,26,260911,1,1,"Rain, Snow, Fog, Smoke, Sand, Dust"
24708,26,260267,2,95,No Driver Present/Unknown if Driver Present
24709,26,260334,2,95,No Driver Present/Unknown if Driver Present
24710,26,260187,2,95,No Driver Present/Unknown if Driver Present
24711,26,260555,2,3,"Curve, Hill, or Other Roadway Design Features"
24712,26,260386,2,3,"Curve, Hill, or Other Roadway Design Features"
24713,26,260624,2,99,Unknown
24714,26,260725,2,0,No Obstruction Noted
24715,26,260716,2,0,No Obstruction Noted
24716,26,260718,2,0,No Obstruction Noted
24717,26,260723,2,0,No Obstruction Noted
24718,26,260727,2,0,No Obstruction Noted
24719,26,260733,2,0,No Obstruction Noted
24720,26,260709,2,0,No Obstruction Noted
24721,26,260704,2,0,No Obstruction Noted
24722,26,260707,2,0,No Obstruction Noted
24723,26,260710,2,0,No Obstruction Noted
24724,26,260711,2,0,No Obstruction Noted
24725,26,260713,2,0,No Obstruction Noted
24726,26,260714,2,0,No Obstruction Noted
24727,26,260749,2,0,No Obstruction Noted
24728,26,260754,2,0,No Obstruction Noted
24729,26,260759,2,0,No Obstruction Noted
24730,26,260761,2,0,No Obstruction Noted
24731,26,260762,2,0,No Obstruction Noted
24732,26,260741,2,0,No Obstruction Noted
24733,26,260738,2,0,No Obstruction Noted
24734,26,260740,2,0,No Obstruction Noted
24735,26,260702,2,0,No Obstruction Noted
24736,26,260745,2,0,No Obstruction Noted
24737,26,260659,2,0,No Obstruction Noted
24738,26,260660,2,0,No Obstruction Noted
24739,26,260662,2,0,No Obstruction Noted
24740,26,260665,2,0,No Obstruction Noted
24741,26,260666,2,0,No Obstruction Noted
24742,26,260667,2,0,No Obstruction Noted
24743,26,260668,2,0,No Obstruction Noted
24744,26,260643,2,0,No Obstruction Noted
24745,26,260646,2,0,No Obstruction Noted
24746,26,260647,2,0,No Obstruction Noted
24747,26,260648,2,0,No Obstruction Noted
24748,26,260649,2,0,No Obstruction Noted
24749,26,260650,2,0,No Obstruction Noted
24750,26,260657,2,0,No Obstruction Noted
24751,26,260690,2,0,No Obstruction Noted
24752,26,260691,2,0,No Obstruction Noted
24753,26,260686,2,0,No Obstruction Noted
24754,26,260695,2,0,No Obstruction Noted
24755,26,260699,2,0,No Obstruction Noted
24756,26,260701,2,0,No Obstruction Noted
24757,26,260681,2,0,No Obstruction Noted
24758,26,260676,2,0,No Obstruction Noted
24759,26,260679,2,0,No Obstruction Noted
24760,26,260682,2,0,No Obstruction Noted
24761,26,260850,2,0,No Obstruction Noted
24762,26,260851,2,0,No Obstruction Noted
24763,26,260852,2,0,No Obstruction Noted
24764,26,260846,2,0,No Obstruction Noted
24765,26,260856,2,0,No Obstruction Noted
24766,26,260859,2,0,No Obstruction Noted
24767,26,260840,2,0,No Obstruction Noted
24768,26,260833,2,0,No Obstruction Noted
24769,26,260834,2,0,No Obstruction Noted
24770,26,260837,2,0,No Obstruction Noted
24771,26,260841,2,0,No Obstruction Noted
24772,26,260842,2,0,No Obstruction Noted
24773,26,260843,2,0,No Obstruction Noted
24774,26,260844,2,0,No Obstruction Noted
24775,26,260879,2,0,No Obstruction Noted
24776,26,260880,2,0,No Obstruction Noted
24777,26,260886,2,0,No Obstruction Noted
24778,26,260887,2,0,No Obstruction Noted
24779,26,260888,2,0,No Obstruction Noted
24780,26,260889,2,0,No Obstruction Noted
24781,26,260890,2,0,No Obstruction Noted
24782,26,260891,2,0,No Obstruction Noted
24783,26,260868,2,0,No Obstruction Noted
24784,26,260870,2,0,No Obstruction Noted
24785,26,260871,2,0,No Obstruction Noted
24786,26,260874,2,0,No Obstruction Noted
24787,26,260877,2,0,No Obstruction Noted
24788,26,260878,2,0,No Obstruction Noted
24789,26,260782,2,0,No Obstruction Noted
24790,26,260783,2,0,No Obstruction Noted
24791,26,260784,2,0,No Obstruction Noted
24792,26,260797,2,0,No Obstruction Noted
24793,26,260775,2,0,No Obstruction Noted
24794,26,260768,2,0,No Obstruction Noted
24795,26,260774,2,0,No Obstruction Noted
24796,26,260776,2,0,No Obstruction Noted
24797,26,260777,2,0,No Obstruction Noted
24798,26,260778,2,0,No Obstruction Noted
24799,26,260779,2,0,No Obstruction Noted
24800,26,260823,2,0,No Obstruction Noted
24801,26,260826,2,0,No Obstruction Noted
24802,26,260828,2,0,No Obstruction Noted
24803,26,260829,2,0,No Obstruction Noted
24804,26,260832,2,0,No Obstruction Noted
24805,26,260800,2,0,No Obstruction Noted
24806,26,260804,2,0,No Obstruction Noted
24807,26,260807,2,0,No Obstruction Noted
24808,26,260813,2,0,No Obstruction Noted
24809,26,260472,2,0,No Obstruction Noted
24810,26,260473,2,0,No Obstruction Noted
24811,26,260474,2,0,No Obstruction Noted
24812,26,260475,2,0,No Obstruction Noted
24813,26,260478,2,0,No Obstruction Noted
24814,26,260479,2,0,No Obstruction Noted
24815,26,260480,2,0,No Obstruction Noted
24816,26,260481,2,0,No Obstruction Noted
24817,26,260462,2,0,No Obstruction Noted
24818,26,260463,2,0,No Obstruction Noted
24819,26,260484,2,0,No Obstruction Noted
24820,26,260464,2,0,No Obstruction Noted
24821,26,260468,2,0,No Obstruction Noted
24822,26,260500,2,0,No Obstruction Noted
24823,26,260502,2,0,No Obstruction Noted
24824,26,260503,2,0,No Obstruction Noted
24825,26,260505,2,0,No Obstruction Noted
24826,26,260506,2,0,No Obstruction Noted
24827,26,260507,2,0,No Obstruction Noted
24828,26,260510,2,0,No Obstruction Noted
24829,26,260512,2,0,No Obstruction Noted
24830,26,260493,2,0,No Obstruction Noted
24831,26,260486,2,0,No Obstruction Noted
24832,26,260495,2,0,No Obstruction Noted
24833,26,260496,2,0,No Obstruction Noted
24834,26,260497,2,0,No Obstruction Noted
24835,26,260423,2,0,No Obstruction Noted
24836,26,260419,2,0,No Obstruction Noted
24837,26,260420,2,0,No Obstruction Noted
24838,26,260422,2,0,No Obstruction Noted
24839,26,260425,2,0,No Obstruction Noted
24840,26,260427,2,0,No Obstruction Noted
24841,26,260409,2,0,No Obstruction Noted
24842,26,260404,2,0,No Obstruction Noted
24843,26,260405,2,0,No Obstruction Noted
24844,26,260407,2,0,No Obstruction Noted
24845,26,260411,2,0,No Obstruction Noted
24846,26,260412,2,0,No Obstruction Noted
24847,26,260414,2,0,No Obstruction Noted
24848,26,260415,2,0,No Obstruction Noted
24849,26,260452,2,0,No Obstruction Noted
24850,26,260453,2,0,No Obstruction Noted
24851,26,260454,2,0,No Obstruction Noted
24852,26,260455,2,0,No Obstruction Noted
24853,26,260456,2,0,No Obstruction Noted
24854,26,260458,2,0,No Obstruction Noted
24855,26,260459,2,0,No Obstruction Noted
24856,26,260460,2,0,No Obstruction Noted
24857,26,260461,2,0,No Obstruction Noted
24858,26,260436,2,0,No Obstruction Noted
24859,26,260439,2,0,No Obstruction Noted
24860,26,260444,2,0,No Obstruction Noted
24861,26,260450,2,0,No Obstruction Noted
24862,26,260592,2,0,No Obstruction Noted
24863,26,260600,2,0,No Obstruction Noted
24864,26,260605,2,0,No Obstruction Noted
24865,26,260607,2,0,No Obstruction Noted
24866,26,260608,2,0,No Obstruction Noted
24867,26,260585,2,0,No Obstruction Noted
24868,26,260579,2,0,No Obstruction Noted
24869,26,260583,2,0,No Obstruction Noted
24870,26,260584,2,0,No Obstruction Noted
24871,26,260588,2,0,No Obstruction Noted
24872,26,260589,2,0,No Obstruction Noted
24873,26,260590,2,0,No Obstruction Noted
24874,26,260631,2,0,No Obstruction Noted
24875,26,260633,2,0,No Obstruction Noted
24876,26,260634,2,0,No Obstruction Noted
24877,26,260635,2,0,No Obstruction Noted
24878,26,260637,2,0,No Obstruction Noted
24879,26,260642,2,0,No Obstruction Noted
24880,26,260612,2,0,No Obstruction Noted
24881,26,260614,2,0,No Obstruction Noted
24882,26,260617,2,0,No Obstruction Noted
24883,26,260618,2,0,No Obstruction Noted
24884,26,260628,2,0,No Obstruction Noted
24885,26,260530,2,0,No Obstruction Noted
24886,26,260533,2,0,No Obstruction Noted
24887,26,260534,2,0,No Obstruction Noted
24888,26,260528,2,0,No Obstruction Noted
24889,26,260540,2,0,No Obstruction Noted
24890,26,260541,2,0,No Obstruction Noted
24891,26,260545,2,0,No Obstruction Noted
24892,26,260513,2,0,No Obstruction Noted
24893,26,260516,2,0,No Obstruction Noted
24894,26,260518,2,0,No Obstruction Noted
24895,26,260519,2,0,No Obstruction Noted
24896,26,260520,2,0,No Obstruction Noted
24897,26,260527,2,0,No Obstruction Noted
24898,26,260567,2,0,No Obstruction Noted
24899,26,260562,2,0,No Obstruction Noted
24900,26,260566,2,0,No Obstruction Noted
24901,26,260576,2,0,No Obstruction Noted
24902,26,260549,2,0,No Obstruction Noted
24903,26,260552,2,0,No Obstruction Noted
24904,26,260561,2,0,No Obstruction Noted
24905,26,260901,2,0,No Obstruction Noted
24906,26,260902,2,0,No Obstruction Noted
24907,26,260903,2,0,No Obstruction Noted
24908,26,260904,2,0,No Obstruction Noted
24909,26,260900,2,0,No Obstruction Noted
24910,26,260905,2,0,No Obstruction Noted
24911,26,260906,2,0,No Obstruction Noted
24912,26,260907,2,0,No Obstruction Noted
24913,26,260908,2,0,No Obstruction Noted
24914,26,260909,2,0,No Obstruction Noted
24915,26,260892,2,0,No Obstruction Noted
24916,26,260893,2,0,No Obstruction Noted
24917,26,260894,2,0,No Obstruction Noted
24918,26,260895,2,0,No Obstruction Noted
24919,26,260896,2,0,No Obstruction Noted
24920,26,260910,2,0,No Obstruction Noted
24921,26,260914,2,0,No Obstruction Noted
24922,26,260915,2,0,No Obstruction Noted
24923,26,260403,2,0,No Obstruction Noted
24924,26,260242,2,0,No Obstruction Noted
24925,26,260234,2,0,No Obstruction Noted
24926,26,260236,2,0,No Obstruction Noted
24927,26,260241,2,0,No Obstruction Noted
24928,26,260245,2,0,No Obstruction Noted
24929,26,260228,2,0,No Obstruction Noted
24930,26,260222,2,0,No Obstruction Noted
24931,26,260224,2,0,No Obstruction Noted
24932,26,260250,2,0,No Obstruction Noted
24933,26,260229,2,0,No Obstruction Noted
24934,26,260230,2,0,No Obstruction Noted
24935,26,260231,2,0,No Obstruction Noted
24936,26,260232,2,0,No Obstruction Noted
24937,26,260233,2,0,No Obstruction Noted
24938,26,260266,2,0,No Obstruction Noted
24939,26,260268,2,0,No Obstruction Noted
24940,26,260271,2,0,No Obstruction Noted
24941,26,260274,2,0,No Obstruction Noted
24942,26,260276,2,0,No Obstruction Noted
24943,26,260278,2,0,No Obstruction Noted
24944,26,260280,2,0,No Obstruction Noted
24945,26,260258,2,0,No Obstruction Noted
24946,26,260253,2,0,No Obstruction Noted
24947,26,260255,2,0,No Obstruction Noted
24948,26,260256,2,0,No Obstruction Noted
24949,26,260260,2,0,No Obstruction Noted
24950,26,260264,2,0,No Obstruction Noted
24951,26,260265,2,0,No Obstruction Noted
24952,26,260175,2,0,No Obstruction Noted
24953,26,260176,2,0,No Obstruction Noted
24954,26,260177,2,0,No Obstruction Noted
24955,26,260178,2,0,No Obstruction Noted
24956,26,260180,2,0,No Obstruction Noted
24957,26,260185,2,0,No Obstruction Noted
24958,26,260186,2,0,No Obstruction Noted
24959,26,260157,2,0,No Obstruction Noted
24960,26,260158,2,0,No Obstruction Noted
24961,26,260162,2,0,No Obstruction Noted
24962,26,260163,2,0,No Obstruction Noted
24963,26,260165,2,0,No Obstruction Noted
24964,26,260212,2,0,No Obstruction Noted
24965,26,260204,2,0,No Obstruction Noted
24966,26,260206,2,0,No Obstruction Noted
24967,26,260207,2,0,No Obstruction Noted
24968,26,260203,2,0,No Obstruction Noted
24969,26,260214,2,0,No Obstruction Noted
24970,26,260218,2,0,No Obstruction Noted
24971,26,260188,2,0,No Obstruction Noted
24972,26,260192,2,0,No Obstruction Noted
24973,26,260194,2,0,No Obstruction Noted
24974,26,260199,2,0,No Obstruction Noted
24975,26,260202,2,0,No Obstruction Noted
24976,26,260356,2,0,No Obstruction Noted
24977,26,260357,2,0,No Obstruction Noted
24978,26,260358,2,0,No Obstruction Noted
24979,26,260359,2,0,No Obstruction Noted
24980,26,260360,2,0,No Obstruction Noted
24981,26,260364,2,0,No Obstruction Noted
24982,26,260366,2,0,No Obstruction Noted
24983,26,260343,2,0,No Obstruction Noted
24984,26,260344,2,0,No Obstruction Noted
24985,26,260346,2,0,No Obstruction Noted
24986,26,260349,2,0,No Obstruction Noted
24987,26,260352,2,0,No Obstruction Noted
24988,26,260384,2,0,No Obstruction Noted
24989,26,260385,2,0,No Obstruction Noted
24990,26,260388,2,0,No Obstruction Noted
24991,26,260389,2,0,No Obstruction Noted
24992,26,260391,2,0,No Obstruction Noted
24993,26,260369,2,0,No Obstruction Noted
24994,26,260374,2,0,No Obstruction Noted
24995,26,260338,2,0,No Obstruction Noted
24996,26,260378,2,0,No Obstruction Noted
24997,26,260380,2,0,No Obstruction Noted
24998,26,260294,2,0,No Obstruction Noted
24999,26,260295,2,0,No Obstruction Noted
25000,26,260296,2,0,No Obstruction Noted
25001,26,260297,2,0,No Obstruction Noted
25002,26,260298,2,0,No Obstruction Noted
25003,26,260301,2,0,No Obstruction Noted
25004,26,260306,2,0,No Obstruction Noted
25005,26,260287,2,0,No Obstruction Noted
25006,26,260281,2,0,No Obstruction Noted
25007,26,260282,2,0,No Obstruction Noted
25008,26,260285,2,0,No Obstruction Noted
25009,26,260286,2,0,No Obstruction Noted
25010,26,260309,2,0,No Obstruction Noted
25011,26,260289,2,0,No Obstruction Noted
25012,26,260292,2,0,No Obstruction Noted
25013,26,260293,2,0,No Obstruction Noted
25014,26,260326,2,0,No Obstruction Noted
25015,26,260329,2,0,No Obstruction Noted
25016,26,260330,2,0,No Obstruction Noted
25017,26,260331,2,0,No Obstruction Noted
25018,26,260325,2,0,No Obstruction Noted
25019,26,260332,2,0,No Obstruction Noted
25020,26,260335,2,0,No Obstruction Noted
25021,26,260336,2,0,No Obstruction Noted
25022,26,260310,2,0,No Obstruction Noted
25023,26,260314,2,0,No Obstruction Noted
25024,26,260322,2,0,No Obstruction Noted
25025,26,260323,2,0,No Obstruction Noted
25026,26,260324,2,0,No Obstruction Noted
25027,26,260001,2,0,No Obstruction Noted
25028,26,260018,2,0,No Obstruction Noted
25029,26,260019,2,0,No Obstruction Noted
25030,26,260022,2,0,No Obstruction Noted
25031,26,260023,2,0,No Obstruction Noted
25032,26,260017,2,0,No Obstruction Noted
25033,26,260029,2,0,No Obstruction Noted
25034,26,260030,2,0,No Obstruction Noted
25035,26,260032,2,0,No Obstruction Noted
25036,26,260009,2,0,No Obstruction Noted
25037,26,260002,2,0,No Obstruction Noted
25038,26,260004,2,0,No Obstruction Noted
25039,26,260011,2,0,No Obstruction Noted
25040,26,260013,2,0,No Obstruction Noted
25041,26,260016,2,0,No Obstruction Noted
25042,26,260109,2,0,No Obstruction Noted
25043,26,260110,2,0,No Obstruction Noted
25044,26,260111,2,0,No Obstruction Noted
25045,26,260113,2,0,No Obstruction Noted
25046,26,260106,2,0,No Obstruction Noted
25047,26,260117,2,0,No Obstruction Noted
25048,26,260119,2,0,No Obstruction Noted
25049,26,260091,2,0,No Obstruction Noted
25050,26,260094,2,0,No Obstruction Noted
25051,26,260097,2,0,No Obstruction Noted
25052,26,260101,2,0,No Obstruction Noted
25053,26,260103,2,0,No Obstruction Noted
25054,26,260142,2,0,No Obstruction Noted
25055,26,260143,2,0,No Obstruction Noted
25056,26,260144,2,0,No Obstruction Noted
25057,26,260151,2,0,No Obstruction Noted
25058,26,260153,2,0,No Obstruction Noted
25059,26,260154,2,0,No Obstruction Noted
25060,26,260130,2,0,No Obstruction Noted
25061,26,260125,2,0,No Obstruction Noted
25062,26,260128,2,0,No Obstruction Noted
25063,26,260129,2,0,No Obstruction Noted
25064,26,260132,2,0,No Obstruction Noted
25065,26,260050,2,0,No Obstruction Noted
25066,26,260051,2,0,No Obstruction Noted
25067,26,260052,2,0,No Obstruction Noted
25068,26,260054,2,0,No Obstruction Noted
